CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
203692,0,28,Self Enquiry,1,15,Small Business,Female,4,4,Basic,3,Single,3,0,4,1,3,Executive,22123
204255,0,39,Self Enquiry,1,22,Salaried,Male,4,5,Standard,3,Married,2,1,5,1,3,Senior Manager,30188
201241,0,32,Self Enquiry,3,25,Salaried,Male,3,5,Standard,3,Married,4,0,3,1,2,Senior Manager,24610
200840,0,35,Self Enquiry,1,6,Small Business,Male,2,4,Basic,3,Divorced,7,0,2,1,1,Executive,17258
204760,0,36,Self Enquiry,1,9,Salaried,Male,3,5,Standard,4,Married,4,0,4,1,1,Senior Manager,28952
202298,1,18,Company Invited,1,14,Small Business,Male,3,3,Basic,3,Single,2,0,5,1,0,Executive,16904
202032,1,33,Self Enquiry,1,6,Salaried,Male,3,3,Basic,3,Single,2,1,3,1,0,Executive,17686
201165,0,44,Company Invited,2,6,Salaried,Male,2,3,Deluxe,3,Married,5,1,5,1,1,Manager,20743
203992,0,38,Self Enquiry,1,14,Small Business,Male,2,4,Standard,3,Single,6,0,1,0,1,Senior Manager,32342
202372,1,27,Self Enquiry,3,8,Small Business,Female,3,5,King,4,Single,3,1,5,1,1,VP,17517
204309,0,44,Company Invited,1,28,Small Business,Male,4,4,Basic,3,Married,2,0,4,1,3,Executive,20936
200330,0,43,Company Invited,1,16,Salaried,Female,2,4,Deluxe,3,Married,2,0,3,0,0,Manager,20257
200560,0,34,Self Enquiry,1,14,Salaried,Female,2,3,Deluxe,5,Married,4,0,5,1,0,Manager,20121
203677,0,31,Self Enquiry,1,23,Salaried,Male,3,4,Basic,3,Married,3,0,1,0,1,Executive,21540
200816,0,39,Company Invited,1,15,Salaried,Male,3,3,Deluxe,4,Single,21,0,2,1,0,Manager,21782
200301,0,18,Self Enquiry,3,16,Small Business,Female,3,4,Basic,3,Single,2,0,2,1,2,Executive,16200
204467,0,41,Self Enquiry,1,9,Small Business,Female,3,5,Basic,3,Single,2,1,3,0,1,Executive,21020
200806,0,52,Self Enquiry,1,13,Salaried,Male,2,3,Standard,4,Single,1,0,3,1,1,Senior Manager,25445
201243,0,45,Self Enquiry,2,10,Salaried,Female,2,5,Standard,3,Married,5,0,1,1,1,Senior Manager,24756
200245,0,31,Company Invited,1,9,Small Business,Male,3,3,Standard,3,Married,1,0,4,1,2,Senior Manager,28675
203258,0,41,Self Enquiry,1,21,Small Business,Male,3,5,King,3,Single,3,0,3,1,2,VP,38304
201707,0,52,Company Invited,3,8,Salaried,Male,3,4,King,3,Single,2,1,1,1,0,VP,34068
201509,0,33,Company Invited,3,6,Salaried,Female,2,1,Deluxe,5,Married,3,0,3,0,1,Manager,20376
204256,0,32,Self Enquiry,1,14,Small Business,Female,3,4,Standard,3,Single,3,1,4,1,2,Senior Manager,25821
200935,0,32,Self Enquiry,3,14,Small Business,Male,2,1,Deluxe,3,Divorced,2,0,5,0,0,Manager,21209
201568,0,58,Self Enquiry,3,16,Small Business,Male,2,3,Super Deluxe,3,Single,1,0,3,0,1,AVP,28872
200901,0,48,Self Enquiry,1,8,Large Business,Male,3,1,Basic,4,Single,6,0,2,0,2,Executive,17559
202362,1,19,Company Invited,1,16,Small Business,Female,3,4,Basic,4,Single,2,1,5,0,2,Executive,16859
202892,0,41,Self Enquiry,1,13,Salaried,Female,4,4,Super Deluxe,3,Single,2,0,5,1,3,AVP,31915
204168,0,30,Self Enquiry,3,27,Small Business,Male,3,4,Deluxe,3,Married,4,0,1,1,1,Manager,25609
204640,0,32,Company Invited,1,7,Salaried,Female,4,4,Deluxe,5,Married,3,0,5,1,1,Manager,22826
202685,0,33,Company Invited,3,33,Small Business,Male,4,4,Deluxe,3,Divorced,2,0,4,1,3,Manager,23143
202291,0,49,Self Enquiry,3,14,Large Business,Male,2,4,Super Deluxe,4,Married,7,0,4,1,1,AVP,28120
202928,0,32,Self Enquiry,3,13,Small Business,Male,4,3,Deluxe,3,Married,6,0,5,1,3,Manager,24138
200800,1,28,Company Invited,1,6,Small Business,Male,2,4,Basic,4,Married,2,0,4,0,0,Executive,17596
201705,0,43,Self Enquiry,3,22,Small Business,Female,3,3,Super Deluxe,3,Married,6,1,3,0,0,AVP,31064
204733,0,29,Self Enquiry,1,9,Salaried,Male,4,5,Basic,4,Married,2,0,1,0,3,Executive,21879
200005,0,32,Company Invited,1,8,Salaried,Male,3,3,Basic,3,Single,1,0,5,1,1,Executive,18068
200066,0,36,Company Invited,1,17,Salaried,Male,3,4,Deluxe,4,Single,2,0,4,1,1,Manager,21499
203612,0,25,Company Invited,1,9,Large Business,Female,3,4,Basic,3,Single,3,1,3,1,2,Executive,22438
200760,0,53,Company Invited,3,8,Small Business,Female,2,4,Standard,4,Divorced,3,0,2,0,1,Senior Manager,22525
200559,0,38,Self Enquiry,1,8,Small Business,Male,3,3,Basic,3,Divorced,7,1,4,0,0,Executive,18057
204119,1,30,Self Enquiry,3,34,Small Business,Female,3,4,Standard,3,Married,3,0,3,0,1,Senior Manager,26317
202877,0,47,Self Enquiry,3,17,Small Business,Female,4,5,Standard,3,Divorced,4,1,2,1,2,Senior Manager,27749
200113,0,24,Self Enquiry,1,24,Salaried,Male,2,3,Basic,3,Divorced,1,0,4,1,0,Executive,17774
201889,0,30,Company Invited,1,9,Salaried,Male,2,3,Basic,3,Married,5,0,3,1,0,Executive,17097
204565,0,48,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,3,Married,2,1,1,1,2,Manager,23215
200914,0,55,Company Invited,1,14,Small Business,Male,2,4,Super Deluxe,4,Married,2,1,3,1,1,AVP,28577
203679,0,47,Self Enquiry,3,9,Salaried,Male,4,4,Standard,3,Married,6,1,3,0,3,Senior Manager,29046
202103,0,36,Self Enquiry,2,14,Salaried,Male,3,4,Basic,5,Married,1,0,1,0,1,Executive,17342
202119,0,53,Self Enquiry,1,29,Salaried,Female,3,3,Super Deluxe,3,Single,7,0,5,1,1,AVP,29275
203444,0,53,Self Enquiry,1,15,Salaried,Female,3,4,Basic,5,Divorced,2,0,1,1,2,Executive,21628
204277,1,34,Self Enquiry,3,12,Small Business,Female,3,4,Basic,3,Single,3,1,1,0,2,Executive,21529
203270,0,39,Self Enquiry,2,7,Salaried,Male,3,2,Basic,3,Divorced,3,0,4,1,1,Executive,21522
201565,0,54,Self Enquiry,1,8,Large Business,Female,2,3,Standard,3,Married,1,0,4,0,0,Senior Manager,28549
203469,0,25,Self Enquiry,3,11,Small Business,Female,3,4,Deluxe,3,Divorced,3,1,5,1,1,Manager,22840
202663,0,55,Self Enquiry,3,10,Small Business,Female,3,4,Deluxe,5,Divorced,4,0,4,1,2,Manager,24618
200714,0,50,Self Enquiry,1,6,Small Business,Male,3,3,Super Deluxe,3,Married,1,0,5,0,2,AVP,32399
202496,0,45,Self Enquiry,3,7,Small Business,Female,4,4,Deluxe,5,Married,7,1,2,0,1,Manager,24132
200963,0,38,Self Enquiry,3,8,Salaried,Female,2,3,Deluxe,5,Married,4,0,4,0,1,Manager,21893
204571,0,30,Self Enquiry,1,14,Small Business,Female,4,5,Basic,3,Married,8,0,5,1,2,Executive,21210
200426,0,30,Company Invited,1,8,Small Business,Female,2,3,Basic,3,Single,1,0,4,1,0,Executive,17564
201270,0,34,Self Enquiry,3,9,Salaried,Female,2,5,Deluxe,3,Single,6,0,1,1,0,Manager,21029
201038,0,48,Self Enquiry,3,13,Small Business,Male,3,3,Deluxe,5,Married,5,0,4,1,1,Manager,20486
202304,0,34,Self Enquiry,3,15,Salaried,Female,3,3,Deluxe,3,Married,2,0,1,0,0,Manager,20714
200089,1,46,Self Enquiry,3,15,Small Business,Male,3,4,Standard,3,Single,2,0,5,0,1,Senior Manager,24619
201321,0,47,Self Enquiry,1,15,Salaried,Female,3,3,Basic,3,Single,5,0,3,1,0,Executive,17105
201075,0,32,Self Enquiry,1,16,Small Business,Male,1,3,Standard,3,Single,3,0,1,0,0,Senior Manager,26244
203613,0,28,Self Enquiry,1,15,Small Business,Female,3,2,Basic,3,Married,2,0,4,0,1,Executive,22195
202741,0,36,Self Enquiry,3,23,Small Business,Male,4,4,Standard,4,Divorced,2,0,2,1,3,Senior Manager,26698
202287,0,36,Company Invited,1,24,Salaried,Male,3,3,Deluxe,3,Single,3,0,3,0,1,Manager,22779
202338,0,28,Self Enquiry,1,25,Small Business,Male,3,4,Basic,5,Married,2,0,3,1,1,Executive,18196
203578,0,36,Self Enquiry,1,14,Salaried,Male,4,5,Basic,3,Married,3,0,3,1,1,Executive,21368
201300,0,34,Self Enquiry,3,14,Large Business,Male,3,1,Deluxe,3,Married,2,0,1,0,2,Manager,21799
204291,0,37,Self Enquiry,1,9,Salaried,Female,4,4,Basic,3,Married,6,0,5,1,1,Executive,21221
204683,0,27,Company Invited,1,7,Small Business,Female,4,5,Basic,3,Married,3,0,1,0,1,Executive,20685
200817,0,36,Company Invited,1,24,Salaried,Male,3,3,Deluxe,3,Single,3,0,3,1,0,Manager,22779
202969,1,25,Self Enquiry,3,10,Salaried,Female,4,4,Deluxe,3,Single,2,0,2,1,1,Manager,23255
203502,1,35,Self Enquiry,3,31,Small Business,Female,3,5,Deluxe,4,Single,2,1,5,1,1,Manager,23277
204448,0,54,Self Enquiry,1,14,Salaried,Male,3,2,Super Deluxe,3,Married,5,0,1,0,2,AVP,33492
200052,0,44,Self Enquiry,3,6,Small Business,Female,3,3,Deluxe,5,Married,6,1,2,0,0,Manager,20454
200890,0,54,Company Invited,1,6,Salaried,Female,2,3,Standard,3,Married,1,0,5,1,1,Senior Manager,25502
202241,0,54,Self Enquiry,3,8,Salaried,Female,2,4,Standard,3,Married,7,0,5,1,1,Senior Manager,25686
204862,1,31,Self Enquiry,1,9,Salaried,Male,4,4,Basic,4,Single,3,0,3,0,1,Executive,30594
201256,0,38,Company Invited,1,8,Small Business,Female,3,4,Basic,4,Married,5,0,3,0,0,Executive,17468
200769,0,26,Company Invited,1,6,Small Business,Female,3,4,Basic,3,Married,2,0,2,1,0,Executive,17007
201557,0,51,Self Enquiry,1,15,Salaried,Male,3,3,Basic,3,Married,4,0,3,1,0,Executive,17075
204483,0,37,Company Invited,3,15,Salaried,Male,4,5,Standard,5,Single,3,0,1,0,1,Senior Manager,26265
204315,0,57,Company Invited,3,13,Salaried,Female,3,2,Super Deluxe,5,Married,2,0,3,1,1,AVP,31890
201455,0,40,Self Enquiry,1,8,Salaried,Male,2,4,Basic,3,Single,3,0,5,0,1,Executive,17809
202122,0,37,Company Invited,3,25,Small Business,Male,2,3,Standard,4,Single,2,1,5,0,0,Senior Manager,22642
201183,0,36,Self Enquiry,1,9,Salaried,Male,3,1,Deluxe,5,Married,7,0,1,1,2,Manager,21842
202586,0,39,Self Enquiry,1,10,Large Business,Female,3,4,Deluxe,3,Single,5,1,5,0,1,Manager,4678
202233,0,34,Self Enquiry,3,16,Salaried,Female,2,3,Basic,3,Married,2,1,1,0,1,Executive,17220
204643,0,36,Self Enquiry,1,32,Small Business,Female,3,4,Standard,3,Married,3,1,3,0,2,Senior Manager,29066
200432,0,34,Self Enquiry,1,8,Salaried,Male,3,4,Basic,3,Married,4,0,5,1,0,Executive,17768
201472,1,37,Self Enquiry,1,8,Salaried,Male,3,4,Basic,3,Single,7,1,3,0,2,Executive,17090
203340,0,32,Self Enquiry,1,31,Small Business,Female,4,5,Deluxe,5,Single,3,0,5,0,3,Manager,25490
203125,0,39,Self Enquiry,1,7,Large Business,Female,4,4,Standard,5,Divorced,3,0,4,1,3,Senior Manager,32260
204300,0,38,Self Enquiry,1,21,Salaried,Female,4,4,Basic,5,Married,3,0,4,1,2,Executive,21712
201638,0,38,Self Enquiry,3,6,Salaried,Female,2,4,Deluxe,3,Single,5,0,1,0,1,Manager,23686
202059,1,29,Self Enquiry,1,6,Salaried,Female,2,4,Basic,5,Married,2,1,1,0,0,Executive,17319
204824,1,24,Company Invited,3,8,Salaried,Female,3,4,Basic,4,Single,3,1,5,1,2,Executive,19901
203353,0,20,Self Enquiry,1,32,Salaried,Female,3,2,Basic,3,Single,3,1,5,1,1,Executive,21672
201097,0,24,Self Enquiry,1,27,Large Business,Male,2,4,Basic,5,Married,1,0,3,0,0,Executive,17296
200763,0,34,Self Enquiry,3,16,Salaried,Female,2,3,Basic,3,Divorced,2,1,2,0,1,Executive,17220
204354,1,35,Company Invited,2,30,Salaried,Female,3,4,Standard,5,Married,2,1,3,1,1,Senior Manager,28628
203253,0,29,Self Enquiry,1,10,Small Business,Female,4,4,Standard,4,Married,2,0,4,0,1,Senior Manager,26333
203301,1,45,Self Enquiry,1,17,Salaried,Male,4,4,Basic,3,Single,3,1,3,1,3,Executive,21614
203108,0,37,Self Enquiry,1,21,Salaried,Male,4,4,Deluxe,3,Divorced,2,1,5,1,3,Manager,25264
202485,0,28,Self Enquiry,1,9,Salaried,Female,3,4,Basic,5,Married,3,0,3,0,2,Executive,21019
202128,0,44,Self Enquiry,1,15,Salaried,Male,3,3,Basic,5,Married,2,1,3,1,0,Executive,17559
203689,0,25,Company Invited,2,17,Small Business,Male,3,4,Basic,3,Married,2,0,4,1,2,Executive,20823
204014,1,38,Self Enquiry,2,13,Salaried,Male,4,4,Basic,5,Married,6,1,1,0,3,Executive,20751
200154,0,32,Company Invited,3,14,Small Business,Female,2,3,Standard,3,Single,2,0,4,1,1,Senior Manager,23998
202112,0,38,Self Enquiry,3,15,Small Business,Male,3,4,Basic,4,Married,1,0,4,0,2,Executive,17899
202697,0,43,Self Enquiry,1,24,Salaried,Female,3,3,Deluxe,5,Single,5,1,2,0,1,Manager,25223
203321,0,47,Self Enquiry,1,9,Large Business,Male,3,4,Deluxe,3,Married,4,0,2,1,1,Manager,26057
202812,1,41,Self Enquiry,3,29,Small Business,Male,4,5,Deluxe,3,Divorced,4,1,3,1,2,Manager,25058
202990,0,30,Self Enquiry,3,17,Salaried,Male,3,4,Basic,3,Single,3,0,4,0,1,Executive,21320
200592,0,47,Self Enquiry,1,8,Salaried,Female,2,3,Super Deluxe,3,Divorced,2,1,4,1,0,AVP,31752
201172,0,29,Self Enquiry,3,16,Small Business,Male,2,4,Deluxe,3,Single,1,0,4,1,0,Manager,20869
204490,0,28,Company Invited,3,15,Small Business,Male,3,4,Deluxe,3,Married,2,0,3,1,2,Manager,23020
204338,0,58,Self Enquiry,3,36,Small Business,Male,3,5,Super Deluxe,3,Married,5,0,3,1,1,AVP,32796
200704,0,35,Self Enquiry,3,9,Salaried,Male,3,3,Standard,3,Married,7,0,5,0,1,Senior Manager,22823
204503,1,30,Self Enquiry,1,7,Salaried,Female,3,5,Basic,5,Married,3,1,1,0,1,Executive,20997
203216,0,57,Company Invited,1,16,Small Business,Female,4,4,Basic,3,Divorced,4,0,2,0,1,Executive,21620
202822,1,35,Company Invited,3,26,Small Business,Male,4,3,Deluxe,3,Single,2,1,2,1,3,Manager,23982
204088,0,46,Self Enquiry,3,11,Salaried,Female,2,4,Deluxe,5,Married,6,1,4,0,1,Manager,23684
204690,1,21,Company Invited,3,16,Small Business,Female,3,4,Basic,3,Single,3,1,4,1,1,Executive,21001
200861,0,46,Self Enquiry,3,8,Small Business,Female,3,3,Super Deluxe,5,Divorced,1,0,2,1,0,AVP,32048
203723,1,45,Company Invited,1,7,Small Business,Male,3,4,Basic,4,Married,3,1,3,1,2,Executive,21020
201902,0,34,Self Enquiry,1,8,Salaried,Male,3,4,Basic,3,Married,4,0,5,1,2,Executive,17768
200006,0,59,Self Enquiry,1,9,Small Business,Female,2,2,Basic,5,Divorced,5,1,2,1,1,Executive,17670
203003,0,39,Self Enquiry,1,9,Small Business,Male,4,4,Basic,3,Divorced,8,1,4,0,1,Executive,21735
203073,0,29,Self Enquiry,2,15,Small Business,Male,4,5,Basic,3,Married,3,0,2,0,2,Executive,23614
201240,0,39,Company Invited,1,6,Salaried,Male,3,3,Deluxe,3,Married,2,1,5,1,2,Manager,21472
203337,0,30,Self Enquiry,1,7,Salaried,Female,4,4,Basic,3,Married,3,0,2,0,3,Executive,22438
203241,1,27,Self Enquiry,1,28,Small Business,Male,3,4,Basic,3,Married,3,0,5,1,2,Executive,21055
202573,0,50,Self Enquiry,1,27,Small Business,Female,4,4,Deluxe,5,Divorced,3,0,2,1,3,Manager,25245
200701,0,53,Self Enquiry,3,8,Small Business,Male,2,3,Super Deluxe,3,Married,7,0,3,1,0,AVP,29852
202748,0,40,Self Enquiry,1,7,Small Business,Male,3,3,Standard,3,Married,2,0,3,1,1,Senior Manager,28291
203297,0,20,Self Enquiry,1,16,Salaried,Male,3,4,Basic,5,Single,3,0,3,0,1,Executive,21230
200492,0,48,Self Enquiry,1,6,Salaried,Female,2,4,Super Deluxe,5,Divorced,1,0,4,0,1,AVP,30402
201581,1,34,Company Invited,1,13,Salaried,Male,3,5,Deluxe,3,Single,2,1,5,1,0,Manager,21074
203359,1,22,Company Invited,1,17,Salaried,Female,3,5,Basic,3,Single,3,0,4,1,1,Executive,21303
202997,0,41,Self Enquiry,1,9,Small Business,Female,3,5,Basic,3,Single,2,1,3,1,2,Executive,21020
200421,1,29,Self Enquiry,1,31,Large Business,Female,3,4,Basic,4,Divorced,6,0,3,0,2,Executive,17546
200524,0,34,Self Enquiry,1,15,Small Business,Female,2,4,Standard,4,Single,2,0,2,1,1,Senior Manager,23621
204218,0,40,Self Enquiry,1,7,Small Business,Male,3,2,Standard,3,Married,2,0,3,1,1,Senior Manager,28291
202507,0,60,Self Enquiry,3,32,Salaried,Female,3,4,Standard,5,Single,2,0,3,1,1,Senior Manager,26315
201105,0,33,Self Enquiry,3,14,Salaried,Male,2,3,Deluxe,5,Married,3,0,5,1,0,Manager,21392
200595,1,58,Self Enquiry,1,8,Salaried,Male,2,3,King,4,Single,1,1,3,1,1,VP,34246
201417,0,31,Self Enquiry,3,8,Salaried,Male,2,3,Basic,3,Married,1,0,4,1,0,Executive,18067
204044,0,44,Company Invited,1,35,Small Business,Female,4,2,Basic,3,Single,6,0,3,0,3,Executive,23417
204764,0,33,Company Invited,3,9,Salaried,Female,4,4,Basic,5,Married,3,0,3,1,1,Executive,21505
202447,0,34,Company Invited,1,10,Salaried,Female,3,4,Basic,3,Divorced,3,1,5,1,2,Executive,21587
202995,0,40,Self Enquiry,2,10,Salaried,Female,3,3,Deluxe,4,Divorced,2,0,2,1,1,Manager,25067
201488,0,53,Self Enquiry,3,8,Salaried,Female,3,4,Super Deluxe,3,Married,3,0,3,0,0,AVP,30427
201821,0,32,Self Enquiry,1,8,Small Business,Female,3,3,Basic,4,Married,2,0,4,0,1,Executive,17370
203404,0,42,Company Invited,3,7,Small Business,Female,4,4,Deluxe,5,Married,2,0,3,0,2,Manager,22781
200508,0,35,Self Enquiry,1,12,Salaried,Male,2,5,Deluxe,3,Single,2,0,5,1,0,Manager,21646
200162,0,28,Self Enquiry,1,27,Small Business,Male,2,3,Basic,3,Divorced,2,0,2,0,0,Executive,17713
202871,0,61,Company Invited,3,35,Small Business,Female,4,5,Standard,5,Divorced,6,0,2,1,1,Senior Manager,28944
201273,1,22,Self Enquiry,1,14,Small Business,Female,3,3,Basic,5,Married,2,1,3,0,1,Executive,17398
200516,0,23,Self Enquiry,1,10,Small Business,Male,2,2,Basic,5,Divorced,3,0,4,0,1,Executive,17819
204137,0,39,Self Enquiry,3,10,Salaried,Male,4,4,Standard,3,Married,2,0,1,1,2,Senior Manager,29287
201282,0,33,Self Enquiry,1,14,Salaried,Male,2,1,Basic,5,Married,7,0,3,1,1,Executive,18143
201288,0,35,Company Invited,1,8,Small Business,Male,2,3,Deluxe,3,Married,3,0,3,0,1,Manager,20762
203250,0,53,Self Enquiry,1,14,Salaried,Male,3,4,Standard,4,Single,2,0,3,1,2,Senior Manager,29123
201786,0,49,Self Enquiry,1,6,Large Business,Female,2,4,Super Deluxe,3,Single,1,1,3,0,0,AVP,28964
202079,0,43,Self Enquiry,1,20,Salaried,Male,3,3,Super Deluxe,5,Married,7,0,5,1,1,AVP,32159
204424,0,55,Self Enquiry,2,26,Small Business,Male,3,4,Standard,4,Married,4,0,3,1,2,Senior Manager,29403
204647,0,27,Self Enquiry,1,9,Small Business,Male,3,2,Deluxe,3,Married,3,0,3,1,2,Manager,24150
203930,0,33,Self Enquiry,1,12,Salaried,Male,4,2,Basic,4,Married,2,1,1,1,3,Executive,21976
200590,0,33,Self Enquiry,1,13,Small Business,Male,2,3,Standard,3,Divorced,1,0,4,0,0,Senior Manager,26691
203391,1,53,Self Enquiry,3,12,Salaried,Male,4,4,Standard,4,Single,2,1,4,1,2,Senior Manager,27124
204611,0,30,Company Invited,3,27,Large Business,Female,3,4,Basic,3,Married,3,0,3,0,2,Executive,20835
202693,0,46,Company Invited,1,14,Salaried,Male,4,3,Deluxe,3,Divorced,6,0,2,0,3,Manager,25112
201333,1,46,Self Enquiry,3,16,Salaried,Female,3,3,Standard,4,Married,6,0,1,0,2,Senior Manager,22314
204820,1,35,Self Enquiry,1,14,Salaried,Male,4,4,Deluxe,3,Married,3,0,3,0,1,Manager,21263
201031,1,46,Self Enquiry,3,15,Small Business,Male,2,3,Standard,3,Married,5,0,3,0,1,Senior Manager,25096
201927,1,18,Company Invited,3,11,Small Business,Male,3,3,Basic,4,Single,2,1,4,1,0,Executive,16878
201205,1,32,Self Enquiry,1,8,Salaried,Male,3,3,Basic,4,Single,2,0,3,1,1,Executive,16393
200856,0,20,Self Enquiry,1,9,Salaried,Male,2,4,Basic,3,Single,2,0,3,0,1,Executive,18033
202007,0,27,Company Invited,1,16,Salaried,Male,2,3,Standard,5,Married,2,0,3,0,1,Senior Manager,23793
203657,1,24,Self Enquiry,3,14,Salaried,Male,3,4,Basic,3,Married,3,1,1,1,1,Executive,20953
201855,1,30,Company Invited,1,10,Large Business,Male,2,3,Basic,3,Single,1,1,4,1,0,Executive,17285
201140,0,44,Self Enquiry,1,13,Small Business,Female,2,3,King,3,Married,1,1,4,1,1,VP,34049
202254,0,38,Self Enquiry,1,23,Salaried,Female,3,4,Standard,3,Married,1,0,1,1,2,Senior Manager,23823
202176,1,40,Company Invited,3,30,Salaried,Female,3,1,Super Deluxe,4,Single,5,1,3,1,0,AVP,28194
204297,0,23,Self Enquiry,1,18,Small Business,Female,3,4,Basic,4,Married,3,0,1,1,2,Executive,20922
201367,0,27,Self Enquiry,1,8,Large Business,Male,2,3,Basic,4,Married,2,0,4,1,1,Executive,17226
200173,0,30,Company Invited,1,15,Small Business,Male,3,3,Deluxe,5,Married,2,0,2,0,1,Manager,18072
200357,1,21,Company Invited,3,6,Large Business,Female,2,4,Basic,4,Single,2,1,5,1,1,Executive,17174
202686,0,42,Self Enquiry,1,26,Salaried,Male,3,4,Deluxe,5,Married,4,0,2,1,1,Manager,21750
204135,0,34,Self Enquiry,1,11,Small Business,Female,3,5,Basic,4,Married,8,0,4,0,2,Executive,21300
200192,1,35,Self Enquiry,1,29,Salaried,Male,2,4,Deluxe,3,Divorced,4,1,4,1,1,Manager,20916
200694,0,33,Self Enquiry,1,6,Salaried,Female,2,4,Deluxe,3,Single,1,0,4,0,0,Manager,21949
200697,0,29,Company Invited,3,26,Large Business,Female,2,3,Basic,3,Divorced,2,0,3,0,1,Executive,17157
202152,0,32,Company Invited,1,6,Salaried,Female,3,4,Basic,4,Married,7,0,3,0,2,Executive,17332
203403,0,41,Self Enquiry,1,9,Salaried,Male,4,4,Deluxe,3,Single,3,0,3,1,3,Manager,23339
200353,0,37,Self Enquiry,1,12,Small Business,Male,2,2,Deluxe,5,Married,5,1,3,1,1,Manager,20974
201478,0,38,Company Invited,1,29,Salaried,Male,2,4,Standard,3,Single,1,0,3,1,0,Senior Manager,24526
202825,0,31,Self Enquiry,3,9,Large Business,Male,4,4,Basic,4,Divorced,3,0,3,1,3,Executive,21154
202110,0,24,Company Invited,1,10,Salaried,Male,2,4,Basic,3,Married,1,0,3,0,1,Executive,18162
200228,0,35,Company Invited,3,6,Small Business,Female,3,3,Standard,3,Single,2,0,5,1,0,Senior Manager,23789
202706,0,33,Self Enquiry,1,9,Large Business,Male,3,5,Deluxe,5,Single,6,0,4,0,2,Manager,20854
201702,0,59,Self Enquiry,2,12,Small Business,Male,2,3,Basic,3,Married,1,0,4,0,0,Executive,17267
203549,0,34,Self Enquiry,3,15,Salaried,Male,3,4,Deluxe,5,Married,4,0,5,1,1,Manager,25070
203165,0,51,Self Enquiry,1,31,Salaried,Male,4,4,Super Deluxe,3,Divorced,5,1,4,0,1,AVP,32651
200573,1,26,Self Enquiry,3,14,Large Business,Male,2,4,Deluxe,5,Single,7,0,3,1,1,Manager,20326
201781,0,45,Company Invited,1,13,Salaried,Male,3,3,Standard,5,Married,2,0,1,1,0,Senior Manager,20210
200014,1,28,Self Enquiry,1,30,Salaried,Male,2,4,Basic,3,Single,6,1,2,0,0,Executive,17028
204737,0,30,Company Invited,1,17,Salaried,Female,4,4,Basic,4,Married,2,0,5,0,1,Executive,21969
202527,0,39,Company Invited,1,13,Small Business,Female,4,6,Deluxe,3,Married,2,1,2,0,3,Manager,24007
200868,0,28,Self Enquiry,1,25,Small Business,Male,3,4,Basic,5,Divorced,2,0,3,1,2,Executive,18196
202379,1,19,Self Enquiry,3,11,Salaried,Male,3,3,Standard,4,Single,1,1,4,1,0,Senior Manager,17994
202782,0,31,Self Enquiry,3,12,Small Business,Female,2,5,Deluxe,3,Married,3,0,2,0,1,Manager,24796
203007,0,26,Self Enquiry,3,33,Small Business,Female,3,4,Deluxe,3,Single,3,0,4,0,1,Manager,24858
204476,1,34,Self Enquiry,1,7,Salaried,Male,4,4,Basic,3,Single,3,1,3,1,1,Executive,21364
201794,0,30,Self Enquiry,1,34,Small Business,Female,3,3,Deluxe,3,Married,2,0,3,1,2,Manager,20775
202597,0,46,Self Enquiry,1,16,Salaried,Male,3,4,Deluxe,4,Married,2,0,4,1,1,Manager,21026
200846,0,35,Self Enquiry,1,8,Salaried,Male,2,4,Standard,4,Married,3,0,4,1,0,Senior Manager,25274
203656,0,35,Self Enquiry,1,26,Salaried,Female,3,5,Basic,3,Married,3,0,4,1,2,Executive,21607
204537,0,31,Company Invited,1,12,Salaried,Male,4,5,Basic,3,Married,2,0,5,0,1,Executive,22439
203396,1,32,Company Invited,3,7,Salaried,Female,3,4,Basic,4,Single,3,1,5,1,2,Executive,20980
200738,0,39,Self Enquiry,1,6,Salaried,Female,3,4,Super Deluxe,3,Divorced,2,0,3,0,1,AVP,27742
202521,0,46,Self Enquiry,1,13,Salaried,Male,3,4,Standard,5,Divorced,6,1,3,0,1,Senior Manager,31923
203213,0,27,Company Invited,1,7,Small Business,Female,4,5,Basic,3,Married,3,0,2,1,1,Executive,20685
204887,1,36,Self Enquiry,1,14,Salaried,Male,4,4,Basic,4,Single,3,1,3,1,2,Executive,24041
203714,0,35,Self Enquiry,3,10,Salaried,Female,3,6,Deluxe,3,Single,7,0,1,1,1,Manager,24707
204589,0,32,Self Enquiry,3,14,Salaried,Male,3,5,Basic,3,Married,5,0,4,1,2,Executive,21007
202213,0,59,Self Enquiry,1,8,Salaried,Female,3,4,Super Deluxe,3,Single,4,1,5,1,0,AVP,28726
204074,0,23,Self Enquiry,1,26,Small Business,Male,4,4,Basic,3,Married,3,0,1,1,1,Executive,21001
